transaction_id,transaction_item_id,request_type,request_method,suggestion_offered,suggestion_accepted,extracted_phrase,nlp_confidence,nlp_model_version,processing_timestamp,raw_nlp_output,extracted_entities,created_at
830,2488,unsure,verbal,False,False,husband,0.6,gpt-4-turbo,2025-05-08 04:30:33,{'raw': 'Tree impact contain too whether alone.'},{'entity': 'over'},2025-04-10 00:56:11
830,2489,unsure,pointing,False,True,law,0.91,gpt-4-turbo,2025-04-04 19:13:38,{'raw': 'Available house suggest particularly.'},{'entity': 'word'},2025-03-12 10:12:02
830,2490,unbranded,pointing,False,False,himself,0.69,gpt-4-turbo,2025-01-26 05:10:56,{'raw': 'Party house four.'},{'entity': 'benefit'},2025-05-17 23:31:56
831,2491,unbranded,pointing,True,True,account,0.93,gpt-4-turbo,2025-05-12 19:12:24,{'raw': 'Develop protect admit edge property up.'},{'entity': 'though'},2025-01-21 15:49:42
831,2492,branded,indirect,True,False,defense,0.76,gpt-4-turbo,2025-05-16 15:35:36,{'raw': 'Central movie large security.'},{'entity': 'inside'},2025-03-17 15:49:50
831,2493,unsure,verbal,True,True,wear,0.82,gpt-4-turbo,2025-03-25 01:39:45,{'raw': 'Of society peace hard again.'},{'entity': 'protect'},2025-06-19 13:48:46
832,2495,unsure,pointing,False,True,nearly,0.89,gpt-4-turbo,2025-01-10 04:23:11,{'raw': 'Loss country woman lose.'},{'entity': 'pressure'},2025-03-19 13:21:17
833,2499,branded,pointing,False,False,my,0.65,gpt-4-turbo,2025-06-07 06:00:51,{'raw': 'Chair college together above successful southern.'},{'entity': 'upon'},2025-04-23 03:20:17
834,2500,unbranded,verbal,True,True,miss,0.85,gpt-4-turbo,2025-02-23 03:00:49,{'raw': 'Building somebody us.'},{'entity': 'or'},2025-03-29 18:23:46
834,2501,branded,verbal,False,False,six,0.75,gpt-4-turbo,2025-05-06 12:05:59,{'raw': 'Quickly force own share.'},{'entity': 'team'},2025-02-26 01:56:14
835,2503,branded,verbal,False,True,no,0.65,gpt-4-turbo,2025-06-01 05:36:20,{'raw': 'Big financial foot start manage keep.'},{'entity': 'base'},2025-04-04 21:46:13
835,2504,branded,indirect,False,True,his,0.83,gpt-4-turbo,2025-02-20 10:55:14,{'raw': 'Leave step must fall full father point surface.'},{'entity': 'way'},2025-06-11 11:53:34
835,2505,branded,pointing,False,True,type,0.85,gpt-4-turbo,2025-06-04 20:56:54,{'raw': 'Majority cover shoulder suffer still put.'},{'entity': 'positive'},2025-03-20 20:23:01
836,2506,unsure,verbal,False,True,media,0.96,gpt-4-turbo,2025-02-26 07:40:31,{'raw': 'Mr many despite hand action.'},{'entity': 'reduce'},2025-06-01 01:42:46
836,2508,branded,pointing,False,True,himself,0.7,gpt-4-turbo,2025-02-03 05:03:58,{'raw': 'Big season seven including improve present past.'},{'entity': 'kitchen'},2025-02-04 05:33:23
837,2509,unsure,verbal,False,True,product,0.72,gpt-4-turbo,2025-02-24 15:09:09,{'raw': 'Form wife note heart pressure center record.'},{'entity': 'training'},2025-03-05 01:47:33
837,2510,branded,verbal,True,False,enjoy,0.68,gpt-4-turbo,2025-01-24 08:17:10,{'raw': 'Key two over.'},{'entity': 'step'},2025-05-14 11:53:54
837,2511,unbranded,indirect,False,False,lot,0.61,gpt-4-turbo,2025-02-13 05:56:35,{'raw': 'Certain magazine claim stand shake it sport.'},{'entity': 'else'},2025-02-14 19:28:53
838,2513,branded,pointing,False,True,water,0.64,gpt-4-turbo,2025-05-24 10:21:52,{'raw': 'Teach office report will.'},{'entity': 'appear'},2025-02-28 22:57:22
838,2514,unbranded,indirect,False,False,skill,0.97,gpt-4-turbo,2025-03-23 13:04:41,{'raw': 'Campaign entire four true instead agree take.'},{'entity': 'card'},2025-05-01 04:37:05
839,2517,unsure,pointing,True,False,rather,0.85,gpt-4-turbo,2025-03-05 02:19:20,{'raw': 'Thus sit soon center.'},{'entity': 'ask'},2025-05-12 00:17:09
840,2518,branded,indirect,True,False,meet,0.95,gpt-4-turbo,2025-03-25 04:23:44,{'raw': 'Among property place receive.'},{'entity': 'player'},2025-03-26 13:47:29
840,2519,unbranded,indirect,False,False,dog,0.89,gpt-4-turbo,2025-06-02 00:44:40,{'raw': 'Believe realize cut.'},{'entity': 'store'},2025-05-26 13:53:34
841,2521,unbranded,pointing,False,False,theory,0.81,gpt-4-turbo,2025-01-13 21:43:37,{'raw': 'Strategy single structure want.'},{'entity': 'reality'},2025-03-23 12:10:46
841,2522,unsure,pointing,False,True,travel,0.66,gpt-4-turbo,2025-04-26 10:59:26,{'raw': 'Security dog total consumer indicate.'},{'entity': 'choose'},2025-06-12 05:04:11
841,2523,unsure,verbal,False,True,professor,0.73,gpt-4-turbo,2025-02-03 04:34:17,{'raw': 'Production true impact despite score.'},{'entity': 'bag'},2025-01-10 01:27:51
842,2525,branded,verbal,True,False,shake,0.94,gpt-4-turbo,2025-02-03 10:20:19,{'raw': 'Theory leave stock this cause.'},{'entity': 'benefit'},2025-06-12 20:17:49
843,2527,branded,indirect,True,True,education,0.66,gpt-4-turbo,2025-05-19 15:56:27,{'raw': 'Budget to even peace understand we.'},{'entity': 'official'},2025-04-12 02:20:04
843,2529,branded,indirect,True,True,everything,0.95,gpt-4-turbo,2025-04-20 01:25:24,{'raw': 'Move step keep energy look community.'},{'entity': 'three'},2025-04-07 19:12:57
845,2533,unbranded,verbal,False,True,whole,0.73,gpt-4-turbo,2025-06-12 13:22:59,{'raw': 'Indeed wear instead citizen effort big doctor.'},{'entity': 'authority'},2025-05-09 09:54:04
845,2534,unsure,indirect,False,False,it,0.65,gpt-4-turbo,2025-01-01 07:35:34,{'raw': 'Marriage perform beat dream trip health fly.'},{'entity': 'family'},2025-03-12 15:53:00
845,2535,unsure,verbal,True,True,book,0.86,gpt-4-turbo,2025-01-07 10:55:21,{'raw': 'Foreign marriage determine source run.'},{'entity': 'accept'},2025-01-06 14:00:20
846,2536,unbranded,indirect,False,True,modern,0.67,gpt-4-turbo,2025-05-02 17:08:14,{'raw': 'Generation treat build somebody serve fight data decide.'},{'entity': 'land'},2025-01-09 20:18:14
847,2539,unsure,verbal,True,False,responsibility,0.62,gpt-4-turbo,2025-06-01 12:22:37,{'raw': 'Character act significant top blue pick.'},{'entity': 'course'},2025-03-01 04:09:13
847,2540,branded,pointing,True,True,back,0.85,gpt-4-turbo,2025-02-04 00:27:13,{'raw': 'Someone people bill method beautiful year base.'},{'entity': 'step'},2025-05-02 06:37:01
847,2541,unsure,pointing,True,False,successful,0.86,gpt-4-turbo,2025-04-17 22:54:35,{'raw': 'Game his politics notice baby close.'},{'entity': 'require'},2025-03-13 16:47:24
849,2546,unsure,indirect,False,False,money,0.98,gpt-4-turbo,2025-05-29 05:33:27,{'raw': 'Writer dog poor choose everything seven cultural.'},{'entity': 'available'},2025-02-09 18:08:10
850,2548,unbranded,verbal,True,False,drug,0.87,gpt-4-turbo,2025-04-06 07:45:13,{'raw': 'Any why check home range fly note.'},{'entity': 'a'},2025-01-08 22:38:42
850,2549,unbranded,indirect,True,False,can,0.72,gpt-4-turbo,2025-03-03 18:59:50,{'raw': 'Attack fund special free.'},{'entity': 'you'},2025-03-29 11:39:02
850,2550,branded,pointing,True,False,stay,0.91,gpt-4-turbo,2025-03-26 23:59:53,{'raw': 'Million middle language.'},{'entity': 'force'},2025-02-21 07:05:33
851,2551,unbranded,verbal,False,True,stuff,0.72,gpt-4-turbo,2025-04-14 08:02:24,{'raw': 'Analysis morning buy it do down base note.'},{'entity': 'year'},2025-05-02 05:52:06
851,2553,branded,verbal,True,True,service,0.69,gpt-4-turbo,2025-05-19 22:25:05,{'raw': 'Fire very either several rate.'},{'entity': 'body'},2025-02-12 18:04:58
852,2554,unbranded,indirect,True,False,others,0.69,gpt-4-turbo,2025-03-10 01:29:04,{'raw': 'Somebody new brother audience.'},{'entity': 'population'},2025-04-03 17:23:59
853,2557,branded,indirect,False,True,history,0.96,gpt-4-turbo,2025-02-01 00:07:09,{'raw': 'Father in under military able different.'},{'entity': 'loss'},2025-03-18 04:16:09
853,2558,unsure,indirect,True,True,onto,0.73,gpt-4-turbo,2025-02-03 07:07:36,{'raw': 'Security notice strong.'},{'entity': 'environment'},2025-01-23 03:06:35
853,2559,unbranded,indirect,True,False,west,0.6,gpt-4-turbo,2025-05-27 11:19:54,{'raw': 'Coach your born yourself authority.'},{'entity': 'cost'},2025-03-27 02:20:01
854,2561,unbranded,verbal,False,False,guy,0.67,gpt-4-turbo,2025-04-01 00:18:47,{'raw': 'Career wind report sometimes.'},{'entity': 'ago'},2025-04-02 00:09:05
854,2562,unbranded,indirect,True,True,investment,0.85,gpt-4-turbo,2025-01-09 08:09:55,{'raw': 'Peace because most political bad quite.'},{'entity': 'state'},2025-06-02 06:50:06
855,2563,unsure,pointing,False,False,change,0.62,gpt-4-turbo,2025-03-05 12:40:39,{'raw': 'Begin international culture ago early.'},{'entity': 'subject'},2025-01-20 18:05:31
856,2567,branded,verbal,True,True,lot,0.91,gpt-4-turbo,2025-02-22 01:52:19,{'raw': 'Author hour return nothing left create before.'},{'entity': 'care'},2025-05-27 14:26:55
857,2570,unsure,indirect,False,False,analysis,0.63,gpt-4-turbo,2025-03-17 20:15:52,{'raw': 'Husband section apply sign.'},{'entity': 'tough'},2025-03-04 20:04:47
858,2572,unbranded,pointing,True,False,either,0.78,gpt-4-turbo,2025-06-16 19:04:25,{'raw': 'Seek firm experience charge mouth magazine no.'},{'entity': 'however'},2025-04-10 00:22:46
858,2573,unbranded,pointing,False,False,unit,0.77,gpt-4-turbo,2025-03-16 09:39:20,{'raw': 'Despite teach could discussion age blue.'},{'entity': 'evening'},2025-01-20 14:44:37
858,2574,branded,verbal,False,False,final,0.6,gpt-4-turbo,2025-04-08 00:44:15,{'raw': 'Another cover expect surface gas.'},{'entity': 'take'},2025-06-01 00:28:13
860,2579,unsure,indirect,False,True,stuff,0.81,gpt-4-turbo,2025-02-06 13:53:17,{'raw': 'Hear financial senior leave.'},{'entity': 'even'},2025-05-24 16:33:00
860,2580,unbranded,verbal,False,False,participant,0.93,gpt-4-turbo,2025-03-17 05:10:32,{'raw': 'Knowledge can spend media son side.'},{'entity': 'play'},2025-03-20 16:55:08
861,2581,unsure,verbal,True,True,media,0.83,gpt-4-turbo,2025-05-17 10:28:22,{'raw': 'Huge so end.'},{'entity': 'hope'},2025-03-30 01:32:49
861,2582,branded,verbal,True,False,scene,0.95,gpt-4-turbo,2025-05-08 13:16:56,{'raw': 'Shoulder it enter suddenly and.'},{'entity': 'push'},2025-01-25 22:39:28
861,2583,branded,pointing,False,True,forward,0.78,gpt-4-turbo,2025-03-08 15:49:56,{'raw': 'This hotel condition per marriage benefit eat program.'},{'entity': 'discover'},2025-03-27 02:07:00
862,2584,branded,indirect,False,True,region,0.78,gpt-4-turbo,2025-02-04 17:19:41,{'raw': 'Glass national take manage be.'},{'entity': 'artist'},2025-06-18 10:30:47
862,2585,branded,verbal,False,False,else,0.87,gpt-4-turbo,2025-01-02 20:47:17,{'raw': 'War international term mind foot for anything your.'},{'entity': 'although'},2025-06-13 17:30:09
863,2588,unbranded,pointing,False,False,raise,0.76,gpt-4-turbo,2025-04-23 09:27:56,{'raw': 'Environment per impact last for.'},{'entity': 'especially'},2025-05-30 08:53:07
863,2589,branded,indirect,False,False,prepare,0.93,gpt-4-turbo,2025-02-18 09:27:52,{'raw': 'Window produce give.'},{'entity': 'discuss'},2025-01-19 05:27:56
864,2590,unsure,pointing,True,True,serve,0.81,gpt-4-turbo,2025-04-30 14:04:27,{'raw': 'Officer total camera happy hope.'},{'entity': 'occur'},2025-04-17 18:17:15
865,2593,branded,pointing,True,False,institution,0.62,gpt-4-turbo,2025-02-14 07:01:52,{'raw': 'Perform almost peace value clearly office.'},{'entity': 'over'},2025-05-20 05:05:18
865,2595,branded,verbal,False,False,again,0.96,gpt-4-turbo,2025-06-14 15:57:55,{'raw': 'Us whatever research Democrat middle huge.'},{'entity': 'next'},2025-06-04 20:22:09
866,2596,branded,pointing,False,False,positive,0.8,gpt-4-turbo,2025-01-25 15:06:18,{'raw': 'Now five it may notice sort.'},{'entity': 'player'},2025-01-12 21:40:37
866,2598,unsure,indirect,True,False,out,0.89,gpt-4-turbo,2025-02-21 02:34:39,{'raw': 'Rise four security physical dog treatment.'},{'entity': 'loss'},2025-06-16 21:09:30
867,2600,branded,indirect,True,True,memory,0.74,gpt-4-turbo,2025-03-31 15:37:36,{'raw': 'Value doctor third peace network meet.'},{'entity': 'follow'},2025-03-26 07:21:37
867,2601,unsure,pointing,False,True,shake,0.8,gpt-4-turbo,2025-04-16 23:26:25,{'raw': 'Can recent than maybe those.'},{'entity': 'firm'},2025-06-15 20:52:23
868,2604,unbranded,indirect,True,False,fall,0.75,gpt-4-turbo,2025-02-26 05:07:49,{'raw': 'Sea purpose scientist.'},{'entity': 'easy'},2025-05-21 09:54:01
870,2609,unsure,verbal,True,True,rate,0.72,gpt-4-turbo,2025-01-31 10:33:47,{'raw': 'Recent write range risk.'},{'entity': 'food'},2025-01-04 22:46:01
871,2612,branded,pointing,True,False,development,0.98,gpt-4-turbo,2025-05-10 23:37:41,{'raw': 'Senior check move build however trip.'},{'entity': 'voice'},2025-06-09 10:50:56
872,2615,branded,indirect,True,True,interest,0.93,gpt-4-turbo,2025-01-04 12:21:23,{'raw': 'As reach protect table impact board.'},{'entity': 'training'},2025-03-06 12:36:23
872,2616,branded,verbal,True,False,drop,0.96,gpt-4-turbo,2025-03-13 01:11:29,{'raw': 'Reveal executive whatever fund.'},{'entity': 'cell'},2025-04-01 06:07:08
873,2617,branded,indirect,False,False,could,0.67,gpt-4-turbo,2025-06-01 01:16:44,{'raw': 'Late fly idea very.'},{'entity': 'individual'},2025-06-07 22:08:06
874,2620,branded,verbal,False,False,whether,0.81,gpt-4-turbo,2025-01-17 06:19:32,{'raw': 'End sport heart build imagine.'},{'entity': 'let'},2025-02-28 20:17:05
874,2621,branded,indirect,True,False,foot,0.8,gpt-4-turbo,2025-04-03 00:16:57,{'raw': 'Too just write.'},{'entity': 'minute'},2025-02-13 03:50:38
874,2622,unbranded,verbal,True,False,cover,0.74,gpt-4-turbo,2025-03-30 06:05:23,{'raw': 'Customer ground over activity large suffer.'},{'entity': 'own'},2025-05-06 23:51:33
875,2623,unsure,verbal,True,False,idea,0.8,gpt-4-turbo,2025-04-30 15:40:48,{'raw': 'World quality purpose main charge.'},{'entity': 'suddenly'},2025-04-19 21:22:46
875,2625,unsure,pointing,True,True,identify,0.72,gpt-4-turbo,2025-02-23 13:34:43,{'raw': 'Such herself other happy.'},{'entity': 'poor'},2025-01-22 19:40:52
876,2626,unbranded,pointing,False,True,child,0.92,gpt-4-turbo,2025-03-04 02:53:15,{'raw': 'Listen five tough spend stand.'},{'entity': 'by'},2025-02-07 15:29:32
876,2627,branded,verbal,False,True,well,0.93,gpt-4-turbo,2025-06-10 15:09:55,{'raw': 'Fish media surface fact others smile build.'},{'entity': 'rate'},2025-05-30 05:50:40
876,2628,unbranded,verbal,False,False,director,0.92,gpt-4-turbo,2025-04-16 20:13:19,{'raw': 'Cover sell market into doctor spring.'},{'entity': 'white'},2025-05-19 17:03:55
877,2631,branded,indirect,False,True,fast,0.98,gpt-4-turbo,2025-04-18 06:58:15,{'raw': 'Upon wall manage design air.'},{'entity': 'culture'},2025-05-21 04:12:21
878,2632,unbranded,pointing,False,False,leave,0.74,gpt-4-turbo,2025-01-28 15:14:12,{'raw': 'Anyone discussion eat middle number west.'},{'entity': 'real'},2025-04-17 09:44:46
878,2633,branded,pointing,True,False,only,0.91,gpt-4-turbo,2025-06-14 14:05:22,{'raw': 'Generation citizen finally avoid.'},{'entity': 'trouble'},2025-06-03 04:49:13
879,2635,unsure,pointing,True,False,possible,0.78,gpt-4-turbo,2025-05-07 13:58:55,{'raw': 'Discussion bed indicate.'},{'entity': 'watch'},2025-04-15 13:42:06
879,2636,branded,indirect,False,False,reason,0.65,gpt-4-turbo,2025-05-02 20:24:45,{'raw': 'Despite statement think civil officer son.'},{'entity': 'Mrs'},2025-04-03 18:44:24
879,2637,unsure,verbal,False,True,require,0.75,gpt-4-turbo,2025-01-19 23:15:33,{'raw': 'Since structure lawyer open food.'},{'entity': 'say'},2025-05-18 21:21:03
880,2640,branded,verbal,True,True,all,0.9,gpt-4-turbo,2025-03-04 12:43:30,{'raw': 'Local all never decision entire owner million.'},{'entity': 'own'},2025-06-05 14:22:22
881,2642,branded,indirect,False,False,dream,0.93,gpt-4-turbo,2025-03-25 00:25:12,{'raw': 'People worry area brother work house himself.'},{'entity': 'sense'},2025-06-18 00:23:20
881,2643,unbranded,indirect,False,True,bank,0.81,gpt-4-turbo,2025-03-10 00:38:33,{'raw': 'The between trade hear professor operation.'},{'entity': 'here'},2025-05-15 20:00:49
882,2644,unsure,indirect,False,False,professor,0.86,gpt-4-turbo,2025-04-25 21:51:21,{'raw': 'Place four option seem.'},{'entity': 'recognize'},2025-02-08 15:57:33
882,2645,unsure,verbal,True,True,open,0.95,gpt-4-turbo,2025-03-26 09:30:07,{'raw': 'Others should meeting with direction yet.'},{'entity': 'fill'},2025-06-12 12:40:25
883,2647,unbranded,verbal,True,True,blood,0.93,gpt-4-turbo,2025-06-17 19:15:56,{'raw': 'Professional state ground hear join assume season.'},{'entity': 'full'},2025-03-05 02:56:15
883,2648,unbranded,indirect,True,True,it,0.76,gpt-4-turbo,2025-04-03 14:04:40,{'raw': 'Family data remain thank meeting choose suggest.'},{'entity': 'cup'},2025-04-10 06:51:46
884,2652,unsure,indirect,True,True,want,0.86,gpt-4-turbo,2025-06-12 00:43:31,{'raw': 'Far admit town left each leg pretty.'},{'entity': 'tell'},2025-06-10 08:44:06
885,2653,unsure,pointing,False,True,itself,0.7,gpt-4-turbo,2025-02-11 08:54:58,{'raw': 'And concern cut several out candidate second price.'},{'entity': 'opportunity'},2025-01-28 22:28:59
885,2655,unbranded,verbal,False,True,send,0.71,gpt-4-turbo,2025-04-22 13:49:04,{'raw': 'Consider buy bad spend better resource particularly.'},{'entity': 'woman'},2025-04-02 15:31:27
886,2656,unbranded,indirect,True,False,here,0.94,gpt-4-turbo,2025-03-29 00:09:13,{'raw': 'Nice also although peace.'},{'entity': 'none'},2025-05-19 04:56:28
886,2657,unbranded,indirect,True,True,they,0.95,gpt-4-turbo,2025-03-13 10:42:03,{'raw': 'Section them interview avoid parent house.'},{'entity': 'change'},2025-03-13 18:50:16
886,2658,branded,pointing,False,True,ability,0.68,gpt-4-turbo,2025-03-02 04:59:01,{'raw': 'Husband note staff own receive.'},{'entity': 'remain'},2025-01-10 12:15:33
887,2659,unbranded,verbal,False,False,president,0.67,gpt-4-turbo,2025-02-05 08:52:07,{'raw': 'However instead your interesting have follow.'},{'entity': 'carry'},2025-02-16 01:10:58
888,2662,branded,indirect,False,True,into,0.93,gpt-4-turbo,2025-01-18 18:56:17,{'raw': 'Son defense now lead serious.'},{'entity': 'dinner'},2025-01-01 08:23:48
888,2663,branded,indirect,False,True,else,0.87,gpt-4-turbo,2025-05-07 09:52:58,{'raw': 'It two style home why card dark.'},{'entity': 'near'},2025-02-07 01:42:44
888,2664,unsure,verbal,False,True,response,0.78,gpt-4-turbo,2025-04-06 00:44:37,{'raw': 'Executive nature onto piece heavy.'},{'entity': 'simply'},2025-05-13 18:00:29
889,2666,unbranded,pointing,False,False,director,0.77,gpt-4-turbo,2025-03-08 22:00:06,{'raw': 'Area agency claim senior usually.'},{'entity': 'situation'},2025-04-18 22:45:22
889,2667,branded,indirect,False,False,resource,0.79,gpt-4-turbo,2025-06-15 00:43:47,{'raw': 'Explain traditional staff mention official mind today.'},{'entity': 'race'},2025-02-22 16:30:55
890,2668,unbranded,verbal,True,False,measure,0.92,gpt-4-turbo,2025-01-07 06:28:25,{'raw': 'Step whose quality cause choice mother now describe.'},{'entity': 'before'},2025-02-10 21:14:51
890,2670,unsure,indirect,False,True,program,0.61,gpt-4-turbo,2025-02-02 10:20:25,{'raw': 'Back case sometimes fine.'},{'entity': 'cut'},2025-03-11 22:53:10
891,2671,unsure,indirect,True,False,usually,0.72,gpt-4-turbo,2025-03-23 13:23:14,{'raw': 'Practice room draw.'},{'entity': 'series'},2025-05-23 08:05:08
891,2672,branded,verbal,True,True,newspaper,0.69,gpt-4-turbo,2025-03-06 16:33:21,{'raw': 'Carry partner it your white draw similar.'},{'entity': 'price'},2025-01-22 08:50:04
891,2673,branded,pointing,False,True,break,0.91,gpt-4-turbo,2025-01-12 08:03:11,{'raw': 'Section choice mind public price unit.'},{'entity': 'walk'},2025-03-26 17:55:12
